date,absacc,acc,age,agr,bm,bm_ia,cash,cashdebt,cashpr,chatoia,chcsho,chempia,chinv,chpmia,cfp,cfp_ia,cinvest,currat,depr,dy,ep,egr,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsaleinv,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,rd_sale,rd_mve,realestate,roic,salecash,saleinv,salerec,sgr,sp,tang,tb,chtx,ear,roaq,roavol,roeq,rsup,secured,stdacc,stdcf,sue,aeavol,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom1m,mom6m,mom12m,mom36m,mve,mve_ia,retvol,pricedelay,std_dolvol,std_turn,turn,zerotrade,chfeps,chnanalyst,disp,fgr5yr,nanalyst,sfe,ms,ps,nincr,divi,divo,rd,sin,IPO,convind,securedind
19960731,-0.044512375,-0.006739784,0.0394941428,-0.025936241,0.0109048107,-0.011000083,-0.028984036,0.0097485927,-0.008411783,0.008530389,-0.047989008,-0.038513798,-0.023983579,-0.029266472,0.0623585779,0.0275068343,0.0041555476,-0.005835072,-0.025949836,0.0284930428,0.089579574,-0.02278007,-0.030833761,-0.055719167,-0.031663453,0.0096708586,-0.033638316,-0.02707425,0.0504069918,-0.014868758,0.0152191317,-0.046633686,-0.012771586,0.0008621423,0.0164692583,0.0137039771,0.0058333219,0.0107143905,0.0030772493,0.0213162286,0.0083472878,-0.031868339,-0.010469089,0.0333294259,0.0356399837,0.0127118437,-0.000058197,-0.018945865,0.0117031754,-0.044916299,-0.012521443,0.004740232,-0.030130073,-0.01221662,-0.010062921,0.0094729536,0.0326318226,-0.051803865,0.0646418575,0.0265558046,-0.061723941,0.0093616302,0.0074078978,0.0117449919,-0.012901053,-0.104166817,-0.07501129,-0.07500322,-0.043549049,-0.003930493,-0.094856635,-0.011829698,0.0001348833,-0.11266149,0.0380493399,-0.019589746,0.00900986,0.0283723079,0.0469410717,0.0489581463,-0.105787768,-0.008126291,-0.008689758,-0.074435245,-0.075621301,0.0690661121,0.0199485911,0.0012136492,-0.057086231,-0.051644039,0.0037031699,-0.01335605,0.020930603,0.0292760275,-0.006352039,0.0803910849,0.0803910849,0.0803910849,-0.051843293,-0.051843293,-0.031943044,-0.025216025
19960830,-0.009377119,0.029006023,-0.028570897,0.0376543937,0.0097346615,-0.015184917,0.0140238011,0.0085752943,-0.004832003,-0.009648826,0.0190945147,0.0203560005,0.0021906935,-0.014027841,-0.013619412,0.0086365077,-0.024362974,0.0317015813,0.0197923914,-0.032434196,-0.025947735,0.0408973069,0.0013901317,-0.001802986,0.0383728748,-0.016513356,0.0198197081,0.0127923335,-0.002076095,0.0139391418,-0.037253608,-0.019070128,0.0070062628,0.0111069263,-0.004112137,-0.030777258,0.002073204,0.0045401392,0.005015321,0.0145057189,0.0229412217,0.0241072151,0.0175331797,-0.032898102,-0.006616339,0.0190123541,-0.022472962,-0.003931874,-0.01788649,0.0120952886,0.0086304249,0.0008991114,0.061607207,-0.011277685,0.0344673592,0.0202146249,0.0121589381,0.0097105802,-0.007382397,0.0428115892,0.0348646971,0.0029498964,-0.000402022,-0.005895124,0.0144344731,0.0243631431,0.0578397502,0.0578650798,0.0429085678,-0.01115932,0.0446558828,0.006437501,-0.027686606,0.0376280801,-0.049459702,0.0097708858,0.0025590913,-0.003571298,-0.017826469,-0.029539032,0.0319395907,-0.022377129,0.0253506384,0.0489499291,0.029575705,-0.0217909,-0.013353559,0.0196560142,0.0418762949,0.0379963456,-0.034004023,-0.017639859,-0.016949943,-0.024758308,0.0218460245,-0.016399928,-0.016399928,-0.016399928,0.0311137034,0.0311137034,0.0078040489,0.0048628307
19960930,0.0047020506,0.0304096225,-0.000554912,0.0494444173,-0.039185916,0.0186686845,0.073361599,0.0331054028,0.0106738932,0.0138487868,0.0326766876,0.0032048738,0.0301395583,-0.022849338,-0.036764616,0.0101280015,0.0104495903,0.0248976673,0.0491757576,-0.054664096,-0.001322485,0.039181384,0.0255677027,0.0281421576,0.0219284026,0.0324988835,0.0472096349,0.0305913192,-0.031138171,0.0329969468,0.0323711717,0.0047426987,0.0020199897,-0.021228313,0.0000719829,0.0140503387,-0.020590455,-0.001418818,-0.009701862,-0.00769496,0.0026211702,0.0132248633,0.0098437098,0.0210873148,0.0167187433,-0.026922007,0.0416271789,-0.020942286,-0.010032182,-0.037038589,0.0445528031,-0.076104542,0.0376117524,-0.012262107,0.039876583,0.0213841835,0.0421752941,-0.00356691,0.017275154,0.0265701104,0.0065698329,0.0132877551,0.0157864026,0.0203095192,0.0124745569,0.0350736119,0.0306801586,0.0306017995,0.0022923428,0.0423454515,0.0352660848,-0.037942076,-0.039982488,0.0288866009,0.0021810945,0.0251181932,0.0281939439,0.0822787591,0.0377536422,0.022401442,0.0283838341,0.0016960093,-0.02581768,0.0286277396,0.0681804621,-0.068982626,0.0298138095,0.0163097362,-0.034760836,0.0813942418,0.0249319615,-0.055963917,0.029284348,0.0093011256,0.0317283597,-0.005408074,-0.005408074,-0.005408074,0.053168399,0.053168399,-0.008538204,-0.007097838
19961031,-0.013773079,-0.017799505,0.0514011075,-0.034731053,0.0233819032,-0.00814472,0.0008121575,-0.003170458,-0.040155985,0.024722707,-0.022448944,-0.003605366,-0.037580759,-0.007772555,0.0737714667,0.0533815456,0.0258420624,-0.00112074,-0.031918571,0.0475243234,0.0581808479,-0.020494414,-0.064348068,-0.041015627,-0.030486944,-0.018264372,-0.025627538,-0.020239405,0.0724597612,-0.016313943,-0.006549849,-0.068878349,-0.016479632,-0.001776381,0.0174687011,-0.026346589,-0.00687643,0.0152404011,-0.002728175,-0.010130969,0.0305208539,-0.004683445,0.0059792674,0.0536854599,0.0426681479,-0.026025201,-0.022602673,-0.024034953,0.011221566,-0.081850087,-0.015711497,0.025530412,-0.001947775,-0.024215939,0.012543269,0.0018182906,0.0524191809,-0.084509338,0.0424629603,-0.007011201,-0.060063106,0.0206429161,0.0196580211,0.0102213782,-0.037314605,-0.067969016,-0.083277948,-0.083495285,0.021530124,0.0262040506,-0.099608413,-0.035909369,0.0428580382,-0.065321115,0.0342405338,0.0879239681,0.0691972765,-0.012173987,0.0580610588,0.0664733755,-0.078854506,0.0267361574,-0.035793795,-0.050246528,-0.017486687,0.0129422946,0.0688619093,-0.02487879,-0.05178256,-0.077447575,0.0275414811,0.0144664846,0.0109132653,0.0235125176,0.0127701227,0.0591126138,0.0591126138,0.0591126138,0.0159640852,0.0159640852,-0.034736573,-0.023906438
19961129,0.0419037487,-0.011285694,0.0390908731,0.0184720007,-0.004597191,0.0507092694,0.0424102573,0.0390240136,-0.012922807,0.0020649382,-0.003534265,-0.014777769,0.03327041,0.0049116993,0.0450381088,0.044867276,0.0126725528,0.0201840508,0.0213435204,-0.02108732,0.0633869186,0.0344375316,-0.016497008,0.007177501,0.0006336977,0.0188429613,0.0000806386,0.0218610604,0.0246372208,0.0187504941,0.0291439009,-0.017070772,0.0033041971,0.0025204207,-0.010423012,-0.008177565,0.0087166628,0.0045985379,-0.004065905,0.0145589592,0.0204540359,-0.011264508,0.0311065139,0.0274698132,0.035421114,-0.018467878,0.0208245636,-0.047488395,0.005150998,-0.060977513,0.0209063585,-0.000247842,0.0274870908,-0.014164876,0.0065609362,-0.024736904,0.0431574021,-0.030218266,0.0396007236,-0.007936063,-0.04051193,0.0163472272,0.0217909656,0.0091851534,0.0069060976,0.0191578121,0.0375571491,0.0373336963,0.0346200484,0.062891426,-0.005117486,-0.064859828,-0.063562129,-0.012684733,0.0075608327,-0.037210551,-0.09268214,0.0667358771,0.0625192325,0.0551291076,-0.001400559,-0.002855242,-0.053654934,0.0043879052,0.0442324378,-0.055606995,-0.016109843,0.0380350213,-0.04019487,0.0177159872,0.0533832792,0.0083732912,0.0288106784,0.0188333145,0.0157066937,0.0373755096,0.0373755096,0.0373755096,0.0677754375,0.0677754375,-0.004492936,-0.019426732
19961231,-0.014282257,-0.028712628,-0.009003587,-0.036023928,0.0481778546,-0.005393783,-0.026990863,-0.022591207,-0.022877351,-0.002594918,-0.018234176,-0.003360586,-0.015464037,0.0307311584,0.0020925108,-0.015300714,0.0188520053,0.003133084,-0.017131058,0.0098575103,-0.036601004,-0.038197767,-0.01077013,-0.016738727,0.0175792826,-0.015241956,-0.032397125,0.0012440071,-0.001648527,-0.039673479,-0.035107263,0.0043765448,0.0117889265,0.0045891172,-0.032717528,0.0226965012,-0.005884977,0.0159986734,0.0039954226,-0.010781209,-0.010106402,-0.016457953,0.0100640453,0.0217890703,0.0198385759,-0.022363559,-0.007613734,0.004657389,-0.004165379,-0.003379738,-0.021637184,0.0233132177,-0.030505745,0.0166300497,-0.006875971,-0.040809839,-0.0062802,0.015598591,-0.023079095,0.0213197568,-0.014051652,2.0125277E-6,-0.004305991,-0.011921113,-0.010063252,-0.026450973,-0.00906139,-0.009129354,-0.008377434,-0.030540281,-0.01311438,0.0346138493,-0.009093945,-0.011643997,-0.02134225,-0.009281008,-0.002095421,-0.00386149,-0.01127697,-0.022371239,0.0008422286,0.0111171358,0.0453415033,-0.000603759,-0.028499129,0.0284840336,0.0067962622,0.0126677983,0.02115622,-0.022545304,-0.041091005,0.0189972642,-0.010935947,0.0138735714,-0.007272828,-0.004015421,-0.004015421,-0.004015421,-0.011984137,-0.011984137,0.0041831466,0.0111399631
19970131,0.0129544298,0.0072332648,0.0240814604,-0.001208913,-0.031487507,-0.001711656,0.0711667491,0.0307694965,0.0045273006,0.02753757,0.0261296866,-0.009636356,0.0157406528,-0.068749083,-0.017770549,0.0498344006,0.0161058617,0.0095309483,0.0205297417,-0.04826054,0.0144665627,0.0102059074,0.0070278845,0.0251442041,0.0257156879,0.0083706717,0.0120195511,0.0364612558,-0.025961922,0.0265392334,0.0315768207,0.0083786418,-0.027159939,-0.003762573,0.0342422783,0.0115464442,-0.003784721,0.0070096245,0.0015649056,0.0539615371,0.0225477016,0.0369162572,0.0615223179,0.042628467,0.0403289279,-0.00572653,0.0383275916,-0.057886561,0.0076024715,-0.058002824,0.0537296411,-0.057054659,0.0416982327,-0.026724992,0.0142641869,-0.016586546,0.0598537541,-0.033461172,0.0339238644,-0.013195876,-0.014979364,0.0187841559,0.0083915436,0.0157828324,0.0520241258,0.0417781292,0.0266957197,0.0266494846,0.0275342029,0.0240117472,0.0224754748,-0.028230975,0.0011398164,0.0082953291,-0.068167694,0.0328584019,0.0544307282,0.0854414766,-0.001977264,0.0360975332,0.0097679221,0.0314962724,-0.045426945,0.0539705711,0.0510618408,-0.066369917,-0.008260917,0.006349094,-0.025647264,0.0568244641,0.0277204281,-0.040895035,0.033095776,0.0199662024,-0.006065192,0.0363941016,0.0363941016,0.0363941016,0.055178334,0.055178334,-0.003516332,-0.015807533
19970228,-0.059834749,0.0093888814,0.0506201786,-0.05497687,0.0584735368,-0.052569624,-0.089311577,-0.061864055,-0.005288088,-0.010719363,-0.045448213,-0.010821948,-0.033687346,-0.025468735,0.0345234016,0.0544843345,-0.000524709,-0.022772847,-0.047400495,0.0696020171,0.0613478008,-0.044940374,-0.068736582,-0.062993427,-0.06285994,0.043998887,-0.067487177,-0.063896376,0.0821698112,-0.040209498,-0.003371637,-0.022415822,0.0091673514,-0.01402574,0.0335392008,-0.007072759,-0.015627422,0.0040478996,0.0172754675,-0.010059411,-0.015259634,0.0002648644,-0.057706218,-0.015632844,-0.02282932,0.0872222223,-0.044788488,0.0164917564,-0.010061607,-0.008639871,-0.051079176,0.0531912695,-0.068455611,-0.027525932,-0.031407648,0.0061632863,-0.01667428,-0.078230351,0.016988031,-0.006313314,-0.054870116,0.0095246641,0.0174379361,0.0104758797,-0.020728462,-0.106408568,-0.107576265,-0.107564309,-0.014278945,-0.011328289,-0.097469358,-0.001485128,-0.07745369,-0.08875116,0.0027711685,-0.028862114,-0.04440928,-0.002693153,0.0225302884,0.0163460104,-0.097940006,0.0323980893,-0.010178292,-0.090605781,-0.097096614,0.0965606569,-0.006924075,-0.01939428,-0.027353581,-0.073453699,0.0115696306,0.0107757268,-0.021976462,-0.003333388,-0.020120118,0.0566738741,0.0566738741,0.0566738741,0.0000636516,0.0000636516,-0.029137269,-0.00670752
19970331,-0.003910252,-0.016146764,0.0513649742,-0.025654874,0.0353044853,-0.01092141,-0.032711831,0.0290884537,0.0129966609,-0.012775581,-0.0129289,-0.025993835,-0.030254224,0.0013004259,0.05457725,-0.00618035,0.0045833268,-0.033093388,-0.055335776,0.026335729,0.018331743,-0.022728354,0.0054940307,-0.009595781,-0.000504326,-0.008495751,-0.023503446,-0.029664952,0.0045884042,-0.027967813,-0.033370663,0.0094788595,-0.019669271,0.004716623,0.0257417381,-0.004044033,0.0074697042,0.0041238137,-0.00425123,-0.004469197,-0.006499438,-0.034953474,-0.055034235,-0.019163885,-0.016644506,0.0267651995,0.0009452608,0.0646479279,0.0195211912,0.0524674314,-0.023400738,0.0429043042,-0.020692133,-0.00298377,-0.007014245,0.0265254995,0.0000959288,-0.013723591,-0.009734751,-0.022551307,-0.014460095,-0.063782435,-0.064814013,0.0210924429,0.0038365253,-0.069786825,-0.023232194,-0.023137441,-0.02601248,-0.023861643,-0.072532618,0.0115045575,0.029233328,-0.080787432,-0.030967183,0.0241653024,0.03015242,-0.045137187,0.0073241585,0.0164970401,-0.054935396,-0.026066189,0.0128522769,-0.031819296,-0.033230017,0.0358206488,-0.02499373,0.009339856,0.0214868654,-0.054117949,-0.014517882,-0.001715519,0.0172134689,0.0124103793,-0.028454054,0.0147309889,0.0147309889,0.0147309889,-0.044629269,-0.044629269,0.0017414499,0.0180815259
19970430,0.0330869268,-0.061062199,0.0440169512,0.031250117,-0.078667091,-0.013465785,0.0385515964,0.0254821586,0.0276414017,0.0282557812,-0.022029209,-0.051525306,-0.009015476,-0.052558189,0.057666221,0.0073218635,-0.030013762,-0.017405055,0.0110157562,-0.034495163,0.0822477486,0.0098692781,0.0254141976,-0.021054477,-0.040690769,0.0575804052,-0.003372127,0.0013464058,-0.007494826,0.0353008748,0.0636472508,0.0231464979,-0.038640832,0.0087986541,0.0180441419,0.0222255879,0.0233261158,4.4498768E-6,0.023270992,0.0742375948,0.0514319195,-0.013423947,0.0325126788,0.0210078881,0.0267072139,0.016766577,0.0762671293,-0.03845578,0.0136098305,-0.047448109,0.0366375695,-0.01223249,0.0301914292,-0.040977997,0.0077865833,0.0140944349,0.110171195,-0.064736855,0.0988855203,-0.012145385,-0.077428468,0.0374822563,0.0385337888,0.0622863786,-0.014098786,0.0182960043,-0.013100589,-0.013137862,-0.006706015,0.0879464265,-0.048242455,-0.095039902,-0.015478926,-0.005492572,-0.013318452,0.1114403999,0.1186497452,0.09157872,0.1106418802,0.0829934775,0.0115847345,0.0108827097,-0.080657034,-0.061105438,0.0231116291,-0.055282068,0.0163612331,-0.019112442,-0.088004158,0.0312833434,0.0717227834,-0.056931058,0.0540772721,0.0337998578,-0.007587265,0.0827758767,0.0827758767,0.0827758767,0.0474691833,0.0474691833,-0.022520732,-0.027914127
19970530,-0.000184991,0.0731849909,-0.061231585,0.050175356,-0.002898873,0.0468338291,0.0453765714,0.0130217792,0.0053106539,0.0199784739,0.0194044671,0.0259431835,0.0411759555,0.0311654686,-0.049956251,-0.029271941,-0.005647805,0.0457399215,0.0606646007,-0.072139623,-0.035708071,0.0540792987,0.0229913693,0.0516420925,0.0043029182,0.0385227989,0.0141607891,0.0257140962,-0.03999181,0.0127247371,-0.011681103,0.0099278304,0.0161122546,-0.013860343,-0.04243394,0.0053232852,-0.016449864,-0.001601915,0.0118303855,0.0175962658,-0.00733536,0.0405045026,0.0323011305,-0.011089855,-0.012286809,-0.027248147,0.0272892313,-0.009011842,-0.009066706,-0.001779943,0.0198251568,-0.014799364,0.0128160237,0.0080832841,0.0094416033,-0.048991848,-0.021500346,0.0525055454,-0.031538171,-0.007682002,0.0527987471,0.0166803809,0.0131120936,-0.03321786,0.0320791009,0.0922132664,0.1115783301,0.111577138,-0.073017286,-0.004217852,0.1003043655,0.0107507702,-0.009968818,0.0491539429,-0.093401107,-0.112405515,-0.132721258,-0.019079347,-0.023839458,-0.047125806,0.0953255968,-0.029342453,0.0264739377,0.0625066327,0.034006884,-0.017107931,-0.022075753,0.0095507245,0.0290051768,0.0604382412,-0.025649508,-0.023679196,-0.012287876,-0.024024589,-0.003805031,-0.057870229,-0.057870229,-0.057870229,0.0705248284,0.0705248284,0.022540889,0.0135047279
19970630,-0.033454639,0.0101198194,0.0001809541,-0.013951635,-0.002501094,-0.009838317,-0.046329273,-0.04350297,-0.028507183,-0.012459801,-0.02010441,-0.016744699,-0.035452487,-0.022781009,-0.034084009,-0.017708599,0.0341331365,0.0116025313,-0.017290649,0.0131366157,0.0032728852,-0.029282604,-0.021183645,-0.016656114,-0.026695565,0.0260798498,-0.016487367,-0.016656646,0.0138990291,-0.022120547,-0.008288316,0.0235468033,-0.033181548,-0.015860919,-0.008210309,0.0076869699,-0.012910106,0.0004717415,0.0121869353,0.0078874033,-0.012939555,0.0259452944,-0.021342475,-0.023037721,-0.020905639,0.0307769176,-0.004933584,0.0213072693,-0.018836118,-0.015615186,-0.033370993,-0.022059867,-0.035413233,0.0009550621,0.00138248,-0.014256343,0.0086521432,-0.011968022,0.0143626323,0.0077404834,0.0168992177,0.0076788598,0.0012901103,0.0306313401,0.0064188015,-0.042013934,-0.01746038,-0.017713313,0.01443953,-0.012976137,-0.02071465,0.0118921886,0.0009125823,-0.023384267,-0.015308245,0.0313400924,0.0338961069,-0.000581898,0.0079539641,-0.004669705,-0.023789431,-0.03309408,0.0086889478,-0.048265316,-0.044542947,0.0485624681,0.0067785598,0.0159934748,-0.002056354,-0.007174959,-0.020607047,-0.000649931,-0.011040451,-0.024809819,0.0072409366,-0.027272824,-0.027272824,-0.027272824,0.043772422,0.043772422,-0.007820483,0.0099091109
19970731,0.0926493525,-0.00310955,-0.000267107,0.0213172221,-0.016620933,0.0139290858,0.0948592329,-0.004072616,-0.038085459,0.0035430372,-0.005439021,-0.007111596,-0.040553086,0.022406714,-0.01220717,-0.028223526,-0.017562914,0.050949065,0.0290879979,-0.070648255,0.0638511213,0.0032779728,-0.026325341,0.0030623558,0.0064607058,0.0439092774,0.0283133835,0.0197555264,0.0433303587,0.019211927,-0.006033052,-0.073042723,0.049890859,0.0095341824,-0.003207568,0.0134684212,0.0546288523,0.0251688284,0.0077363544,0.0238215478,-0.00192593,-0.007375749,0.0321851787,0.0115060942,0.025831837,-0.008864976,0.0003847868,-0.061073896,-0.043151651,-0.039554244,0.0094017714,0.0285237265,0.0795857973,0.0416168882,0.0043744892,0.0362626798,0.0306010688,-0.028247715,0.021978849,-0.009638358,0.0186957362,0.0197358796,0.02509497,-0.019646138,0.0797017379,0.0681583621,0.0936773607,0.0930167447,-0.083560868,0.0499173621,0.0416258253,-0.039215752,0.0227018727,0.0085980552,-0.113210095,0.0612891759,0.1031681264,0.025390997,0.0301636774,0.0310429817,0.0287739486,-0.000715611,-0.045829906,0.0770336265,0.1041886167,-0.111981802,-0.028803449,0.0022769733,0.0095371201,0.0844092583,0.043487261,-0.028883432,-0.031421245,-0.055135663,0.0576583334,-0.04373911,-0.04373911,-0.04373911,0.0786924443,0.0786924443,0.0067926846,0.0090417161
19970829,0.0598974802,-0.010738604,-0.058984555,-0.029663317,0.0791287054,-0.002953479,-0.006157661,0.0071226648,-0.025754221,-0.026603518,-0.018772995,-0.004508787,-0.03776255,0.0859527249,0.0101276248,0.0027548653,-0.028321395,0.0347723938,0.029063578,-0.006816509,-0.027446057,-0.027838004,0.0034501215,0.006518653,0.0697685241,-0.020955787,0.0183391969,0.0281768166,0.0008414336,-0.02691856,-0.054776018,-0.007308635,0.0289916775,0.0042608401,-0.021564625,-0.018423457,-0.003072435,-0.021131755,-0.014605261,-0.03499266,-0.013070549,-0.025176923,0.0019290314,-0.025013387,-0.019668915,-0.035160147,-0.02836646,0.0162895741,0.007557636,0.0263278737,-0.040903234,0.08932865,0.0234333184,-0.008956198,0.00716757,-0.031891672,-0.046410874,0.0698794453,-0.05027993,0.0026997129,0.0817275916,-0.000817641,0.0011173625,0.0017645226,-0.032476707,0.0555679598,0.021325503,0.0239569026,-0.017746761,-0.091284747,0.0574540873,0.0933426415,-0.00179568,0.0245430295,-0.016286404,-0.050803464,-0.045386437,-0.092211936,-0.107778206,-0.085212855,0.0348869577,0.018722555,0.0857791884,0.0856615786,0.0086301333,-0.009324919,-0.021180468,-0.016753104,0.0805329999,0.0017828475,-0.070370699,0.0169896977,-0.031090519,-0.017315497,-0.006927577,-0.026799114,-0.026799114,-0.026799114,-0.038041857,-0.038041857,0.0298188777,0.0262649184
19970930,-0.007418659,0.0366878305,-0.018067037,0.0050847781,0.0146092223,0.0208818059,0.0047760041,-0.059148325,-0.014910068,0.0079344862,0.0040631202,-0.01650685,-0.014702561,0.016301277,-0.031900779,-0.014236485,0.0098926503,0.0136907468,-0.002658852,0.0008133932,-0.011163393,0.0103984258,-0.043739502,-0.032437288,-0.014659183,-0.017181219,-0.010178043,-0.027569435,0.025462216,-0.004032458,-0.022785179,-0.02722708,0.0121395369,0.021169763,-0.020140104,0.0201052265,-0.001152954,0.0154827203,0.016602846,-0.055841988,0.0074040258,0.0201432325,0.0161897864,0.0142117079,0.010046605,-0.004712886,-0.043873338,-0.028949765,0.001259661,-0.029442685,-0.015422889,0.015147291,-0.0019635,-0.050396851,-0.012696454,-0.011263038,-0.020297985,-0.005476428,-0.017623039,0.007756539,0.028428997,0.0267386731,0.0345015113,0.0030921953,-0.024354157,0.0041288876,0.0039553553,0.0039886834,0.0159559846,-0.033201509,0.0186948851,0.0374278259,0.0295545628,-0.00348377,-0.000256415,-0.000497918,0.0219782971,0.0060392915,-0.048144958,-0.045662261,-0.001729835,0.0001754871,0.013859364,0.0047432451,-0.010217172,0.0200733456,0.034923942,0.0204539279,0.0306148249,-0.019012571,-0.035612628,0.0173222502,-0.033262634,-0.019244086,0.0024647967,-0.016480339,-0.016480339,-0.016480339,0.0576503217,0.0576503217,0.0144190566,-0.004112109
19971031,-0.062502352,0.0071811988,0.006870834,-0.013033487,0.0100425896,0.0057664912,-0.064163206,-0.030070947,-0.00274641,-0.002244161,-0.005403456,-0.01361355,0.0343251718,0.0125406567,0.0392129024,-0.022301749,-0.032765532,-0.032924938,-0.015413657,0.0687062021,-0.020237439,0.0217284782,-0.011118701,-0.029005069,-0.002179877,-0.027100194,-0.002254402,0.0076237142,0.0200590282,-0.016272751,0.0054350171,0.0041505884,-0.04391973,0.0148837898,-0.023774929,0.0381859774,-0.01550331,-0.017238136,0.0029603774,0.0012907817,0.0255445746,0.0005429165,-0.018748365,0.0015525852,-0.01092318,0.0096362761,-0.018929809,0.0187953125,0.0342611867,0.0015607786,0.0148884383,-0.003411842,-0.051427908,-0.047351708,-0.019534916,0.0218552133,-0.002532509,-0.016113631,0.0009493382,-0.00783769,-0.032790131,0.0206510245,0.020846998,0.0113950377,-0.028197505,-0.088844942,-0.096704885,-0.097338148,0.001066229,-0.034478434,-0.061715261,0.025252604,0.0220381937,-0.057436639,-0.007656436,-0.031965741,-0.009620593,0.0199415226,-0.009761091,0.0028031654,-0.075198246,-0.008096958,0.0190292288,-0.067712094,-0.064041259,0.0696132668,0.0028554851,0.020277207,-0.011662995,-0.057705621,-0.013751702,0.0050864773,-0.002380694,0.0127898292,-0.002356509,0.0111022565,0.0111022565,0.0111022565,-0.033716882,-0.033716882,-0.037725858,-0.018348417
19971128,-0.029238651,-0.027622165,0.0564244611,-0.0469829,-0.015563955,0.0156670247,-0.018778922,0.0059886574,0.0112013579,-0.002573735,-0.019122553,-0.037650347,-0.012536918,-0.066131466,0.0126215772,0.012343884,0.034052143,-0.076117525,0.0008400383,0.0689682116,0.0210378495,-0.0089749,0.0117051497,-0.033897041,-0.078889897,0.0201362868,-0.041946641,-0.07049591,0.0078257212,-0.017145122,0.0437317009,0.0433305994,-0.017891553,-0.003006047,0.0390363691,-0.004285345,0.0128950815,0.0096108589,0.0220620378,0.045878839,-0.008058603,-0.003076416,-0.057245056,-0.012332727,-0.017474748,0.0357657618,0.0266540508,0.0378309221,0.0173407846,0.00702332,-0.007644181,-0.014020763,-0.017832305,-0.066107316,-0.011817745,-0.005504761,0.0489648259,-0.070205419,0.0537636762,0.0213758013,-0.08001146,0.0022285327,-0.005452051,-0.001233644,0.0128014269,-0.058797879,-0.07079798,-0.073066299,-0.085699201,0.0560444711,-0.077086664,-0.06336229,-0.010503885,-0.028896071,0.0415734214,-0.084773903,0.0184779279,0.0434660898,0.0818966811,0.0585024099,-0.053855459,-0.004271766,-0.047414052,-0.071379231,-0.039676186,0.0138109184,0.0118557604,0.0138510196,-0.071031303,-0.041712155,0.0436210829,-0.016008548,0.0419613321,0.0416876015,-0.016059342,0.051146472,0.051146472,0.051146472,0.0349062952,0.0349062952,-0.028790665,-0.032726408
19971231,-0.095230622,0.0323800172,0.0217665233,-0.0038998,0.016146931,0.0074618518,-0.085576224,-0.042047234,-0.014857991,-0.036395368,0.0024679585,-0.021446553,0.0169886214,-0.018984703,0.059521664,-0.03512397,-0.010471742,-0.03099553,-0.021511296,0.0929749132,0.0600777186,0.0093023967,-0.070487888,-0.035039193,-0.017798005,-0.057697127,-0.01951972,-0.022401259,0.065536319,-0.033587072,-0.013331469,-0.034054556,0.0037005926,-0.009642535,-0.014201987,0.0228017035,-0.03511246,0.0089934302,-0.002602483,-0.019389033,-0.010055951,-0.013710302,-0.003055158,0.0553149827,0.0476217584,-0.00286068,-0.033759561,0.0054399299,0.0279954624,-0.048862322,-0.006964807,0.0230958491,-0.071574523,-0.017405939,-0.02800837,-0.02713669,-0.006849853,-0.051966067,-0.004663545,-0.001864112,-0.046593893,0.0385931104,0.0349072594,0.0119836848,-0.027868019,-0.104545566,-0.088525808,-0.089795184,0.024251144,0.0019985473,-0.088640877,-0.016892583,-0.022366788,-0.04998012,0.0601960619,0.003362335,0.039053828,0.0198410005,0.0587193654,0.0015050829,-0.061789031,-0.00092435,0.0051269242,-0.052455567,-0.090289826,0.0696252272,0.0348159434,-0.003881009,-0.031627638,-0.066178556,0.0128979738,0.0539954328,-0.012678135,0.0075878602,0.0041820978,0.0085787398,0.0085787398,0.0085787398,0.0180583193,0.0180583193,-0.010555734,-0.034336505
19980130,0.0563285321,-0.056193629,0.0082090586,0.0156865188,-0.046714982,0.005187365,0.0504618228,0.0589240915,0.0179918358,0.005710659,0.0488037295,-0.023618267,-0.063492963,-0.109979516,0.0002767487,0.0468882255,-0.003952382,-0.002043946,0.0301952163,-0.03289847,-0.02791448,-0.026791805,0.081838351,0.0248727803,-0.031032927,0.0602590608,0.0178386571,0.0012280952,-0.073189978,-0.019050288,0.0138006777,0.0690417882,-0.043300044,-0.00670453,-0.0027698,-0.02718965,0.027938576,0.01038933,0.014235621,0.0229484243,-0.015606289,-0.010717804,0.0097848738,-0.013696352,-0.006515954,0.0233908826,0.057879257,-0.000923579,0.0310604386,0.0302044205,-0.021218871,-0.019946713,0.0389300792,-0.054388653,0.0200394569,0.0164461117,0.0184641118,0.0242479011,0.0156252574,-0.004458276,0.0090623598,-0.01419078,-0.007772071,0.0185674673,0.0050606993,0.0024989575,0.0266414385,0.0264709384,-0.071917077,0.027117855,0.0325781206,-0.02593139,-0.067576717,-0.016355605,-0.088216085,0.0018612007,0.0299759931,0.0079433668,0.0059210544,0.0188261617,0.0181870699,-0.016758233,-0.03182739,0.0128710982,0.0170541541,-0.026584922,-0.012297641,0.004034447,-0.005621908,0.0333353463,0.0044028759,-0.028712742,0.0367117578,0.0155640319,0.0002599137,-0.008587275,-0.008587275,-0.008587275,0.0054625613,0.0054625613,-0.006978748,0.0084930956
